flow_tuple,app_name,packet_count,bytes,current_packet_size,time_since_last_packet
120.221.238.76:443->172.20.92.191:59799, 知乎app,39,22021,1448,0.003002
120.221.238.76:443->172.20.92.191:59799, 知乎app,40,23469,1448,0.006889
120.221.238.76:443->172.20.92.191:59799, 知乎app,41,23535,66,0.003009
120.221.238.76:443->172.20.92.191:59799, 知乎app,42,24983,1448,0.002999
120.221.238.76:443->172.20.92.191:59799, 知乎app,43,26431,1448,0.004001
120.221.238.76:443->172.20.92.191:59799, 知乎app,44,26485,54,0.001998
120.221.238.76:443->172.20.92.191:59799, 知乎app,45,27933,1448,0.007999
120.221.238.76:443->172.20.92.191:59799, 知乎app,46,29381,1448,0.006002
120.221.238.76:443->172.20.92.191:59799, 知乎app,47,30829,1448,0.005998
120.221.238.76:443->172.20.92.191:59799, 知乎app,48,32277,1448,0.005558
120.221.238.76:443->172.20.92.191:59799, 知乎app,49,32331,54,0.003007
120.221.238.76:443->172.20.92.191:59799, 知乎app,50,33779,1448,0.00513
120.221.238.76:443->172.20.92.191:59799, 知乎app,51,35227,1448,0.004001
120.221.238.76:443->172.20.92.191:59799, 知乎app,52,36675,1448,0.004001
120.221.238.76:443->172.20.92.191:59799, 知乎app,53,36741,66,0.003481
120.221.238.76:443->172.20.92.191:59799, 知乎app,54,38189,1448,0.108538
120.221.238.76:443->172.20.92.191:59799, 知乎app,55,39635,1446,0.004001
120.221.238.76:443->172.20.92.191:59799, 知乎app,56,39701,66,0.001999
120.221.238.76:443->172.20.92.191:59799, 知乎app,57,41149,1448,0.007249
120.221.238.76:443->172.20.92.191:59799, 知乎app,58,41209,60,0.00284
120.221.238.76:443->172.20.92.191:59799, 知乎app,59,41275,66,0.003005
120.221.238.76:443->172.20.92.191:59799, 知乎app,60,41335,60,0.003002
120.221.238.76:443->172.20.92.191:59799, 知乎app,61,41401,66,0.002
111.42.186.236:443->172.20.92.191:59997, 知乎app,62,41850,449,0.006999
120.221.238.76:443->172.20.92.191:59799, 知乎app,63,41904,54,8.008865
111.42.186.236:443->172.20.92.191:59997, 知乎app,64,41964,60,0.771639
111.42.186.236:443->172.20.92.191:59997, 知乎app,65,42024,60,0.214264
111.42.186.236:443->172.20.92.191:59997, 知乎app,66,43472,1448,0.013999
111.42.186.236:443->172.20.92.191:59997, 知乎app,67,44920,1448,0.002998
111.42.186.236:443->172.20.92.191:59997, 知乎app,68,44974,54,0.009584
111.42.186.236:443->172.20.92.191:59997, 知乎app,69,45830,856,0.011
111.42.186.236:443->172.20.92.191:59997, 知乎app,70,45964,134,0.351579
111.42.186.236:443->172.20.92.191:59997, 知乎app,71,46110,146,0.003001
111.42.186.236:443->172.20.92.191:59997, 知乎app,72,46618,508,0.001999
120.221.238.76:443->172.20.92.191:59799, 知乎app,73,46678,60,1.083427
111.42.186.236:443->172.20.92.191:59997, 知乎app,74,47534,856,0.300001
120.221.238.76:443->172.20.92.191:59799, 知乎app,75,47588,54,0.044998
111.42.186.236:443->172.20.92.191:59997, 知乎app,76,47654,66,0.048001
111.42.186.236:443->172.20.92.191:59997, 知乎app,77,48019,365,0.046998
111.42.186.236:443->172.20.92.191:59997, 知乎app,78,48368,349,0.003001
111.42.186.236:443->172.20.92.191:59997, 知乎app,79,48493,125,0.003001
111.42.186.236:443->172.20.92.191:59997, 知乎app,80,49941,1448,0.002999
111.42.186.236:443->172.20.92.191:59997, 知乎app,81,51281,1340,0.018
111.42.186.236:443->172.20.92.191:59997, 知乎app,82,52729,1448,0.007001
111.42.186.236:443->172.20.92.191:59997, 知乎app,83,52783,54,0.002999
111.42.186.236:443->172.20.92.191:59997, 知乎app,84,54231,1448,0.002
111.42.186.236:443->172.20.92.191:59997, 知乎app,85,55679,1448,0.009
111.42.186.236:443->172.20.92.191:59997, 知乎app,86,57127,1448,0.003
111.42.186.236:443->172.20.92.191:59997, 知乎app,87,58575,1448,0.009
111.42.186.236:443->172.20.92.191:59997, 知乎app,88,58629,54,0.012002
111.42.186.236:443->172.20.92.191:59997, 知乎app,89,58714,85,0.233058
111.42.186.236:443->172.20.92.191:59997, 知乎app,90,60162,1448,0.159685
111.42.186.236:443->172.20.92.191:59997, 知乎app,91,60216,54,0.002
111.42.186.236:443->172.20.92.191:59997, 知乎app,92,61664,1448,0.003002
111.42.186.236:443->172.20.92.191:59997, 知乎app,93,61718,54,0.004
172.20.92.191:60059->36.131.221.74:443, 知乎app,94,62298,580,0.006999
111.42.186.236:443->172.20.92.191:59997, 知乎app,95,63746,1448,0.123544
111.42.186.236:443->172.20.92.191:59997, 知乎app,96,65194,1448,0.003063
111.42.186.236:443->172.20.92.191:59997, 知乎app,97,65248,54,0.002007
111.42.186.236:443->172.20.92.191:59997, 知乎app,98,66696,1448,0.002997
111.42.186.236:443->172.20.92.191:59997, 知乎app,99,68144,1448,0.003
111.42.186.236:443->172.20.92.191:59997, 知乎app,100,68198,54,0.002001
111.42.186.236:443->172.20.92.191:59997, 知乎app,101,69646,1448,0.034999
111.42.186.236:443->172.20.92.191:59997, 知乎app,102,71094,1448,0.004003
