flow_tuple,app_name,packet_count,bytes,current_packet_size,time_since_last_packet
121.36.68.44:443->172.20.92.191:60109,CSDNapp,181,88477,55,16.395049
124.70.37.167:443->172.20.92.191:60110,CSDNapp,182,88532,55,16.272542
121.36.68.44:443->172.20.92.191:60109,CSDNapp,183,88598,66,0.010003
124.70.37.167:443->172.20.92.191:60110,CSDNapp,184,88664,66,0.013
124.70.62.170:443->172.20.92.191:60231,CSDNapp,185,88719,55,16.598608
124.70.62.170:443->172.20.92.191:60231,CSDNapp,186,88785,66,0.253581
124.70.37.167:443->172.20.92.191:59999,CSDNapp,187,88840,55,30.035911
124.70.37.167:443->172.20.92.191:59999,CSDNapp,188,88906,66,0.004001
121.36.68.44:443->172.20.92.191:60109,CSDNapp,189,88961,55,30.029599
124.70.37.167:443->172.20.92.191:60110,CSDNapp,190,89016,55,30.029601
121.36.68.44:443->172.20.92.191:60109,CSDNapp,191,89082,66,0.009
124.70.62.170:443->172.20.92.191:60231,CSDNapp,192,89137,55,29.773226
124.70.62.170:443->172.20.92.191:60231,CSDNapp,193,89203,66,0.253927
124.70.37.167:443->172.20.92.191:59999,CSDNapp,194,89258,55,29.899625
124.70.37.167:443->172.20.92.191:59999,CSDNapp,195,89324,66,0.221998
124.70.37.167:443->172.20.92.191:60110,CSDNapp,196,89379,55,30.107994
124.70.37.167:443->172.20.92.191:60110,CSDNapp,197,89445,66,0.004999
121.36.68.44:443->172.20.92.191:60109,CSDNapp,198,89500,55,30.110992
121.36.68.44:443->172.20.92.191:60109,CSDNapp,199,89566,66,0.002001
124.70.62.170:443->172.20.92.191:60231,CSDNapp,200,89621,55,29.76727
124.70.62.170:443->172.20.92.191:60231,CSDNapp,201,89687,66,0.359071
124.70.37.167:443->172.20.92.191:59999,CSDNapp,202,89742,55,30.000676
124.70.37.167:443->172.20.92.191:59999,CSDNapp,203,89808,66,0.004001
124.70.37.167:443->172.20.92.191:60110,CSDNapp,204,89863,55,30.003663
121.36.68.44:443->172.20.92.191:60109,CSDNapp,205,89918,55,30.003663
124.70.37.167:443->172.20.92.191:60110,CSDNapp,206,89984,66,0.011999
121.36.68.44:443->172.20.92.191:60109,CSDNapp,207,90050,66,0.015999
124.70.62.170:443->172.20.92.191:60231,CSDNapp,208,90105,55,30.028841
124.70.62.170:443->172.20.92.191:60231,CSDNapp,209,90171,66,0.002001
124.70.37.167:443->172.20.92.191:59999,CSDNapp,210,90226,55,30.079599
124.70.37.167:443->172.20.92.191:59999,CSDNapp,211,90292,66,0.004001
124.70.37.167:443->172.20.92.191:60110,CSDNapp,212,90347,55,30.067707
124.70.37.167:443->172.20.92.191:60110,CSDNapp,213,90413,66,0.005003
121.36.68.44:443->172.20.92.191:60109,CSDNapp,214,90468,55,30.066708
121.36.68.44:443->172.20.92.191:60109,CSDNapp,215,90534,66,0.00201
124.70.62.170:443->172.20.92.191:60231,CSDNapp,216,90589,55,30.045738
124.70.62.170:443->172.20.92.191:60231,CSDNapp,217,90655,66,0.002
124.70.37.167:443->172.20.92.191:59999,CSDNapp,218,90755,100,29.554811
124.70.37.167:443->172.20.92.191:59999,CSDNapp,219,90815,60,0.001999
124.70.37.167:443->172.20.92.191:59999,CSDNapp,220,90869,54,0.002
124.70.37.167:443->172.20.92.191:59999,CSDNapp,221,90923,54,0.001997
124.70.37.167:443->172.20.92.191:59999,CSDNapp,222,90983,60,0.008
121.36.68.44:443->172.20.92.191:60109,CSDNapp,223,91083,100,29.556405
121.36.68.44:443->172.20.92.191:60109,CSDNapp,224,91143,60,0.002
121.36.68.44:443->172.20.92.191:60109,CSDNapp,225,91197,54,0.002125
121.36.68.44:443->172.20.92.191:60109,CSDNapp,226,91251,54,0.002006
124.70.37.167:443->172.20.92.191:60110,CSDNapp,227,91351,100,29.571543
124.70.37.167:443->172.20.92.191:60110,CSDNapp,228,91411,60,0.002
124.70.37.167:443->172.20.92.191:60110,CSDNapp,229,91465,54,0.002
124.70.37.167:443->172.20.92.191:60110,CSDNapp,230,91519,54,0.002
121.36.68.44:443->172.20.92.191:60109,CSDNapp,231,91579,60,0.015
124.70.37.167:443->172.20.92.191:60110,CSDNapp,232,91639,60,0.006001
124.70.62.170:443->172.20.92.191:60231,CSDNapp,233,91739,100,29.57186
124.70.62.170:443->172.20.92.191:60231,CSDNapp,234,91799,60,0.003
124.70.62.170:443->172.20.92.191:60231,CSDNapp,235,91853,54,0.002
124.70.62.170:443->172.20.92.191:60231,CSDNapp,236,91907,54,0.002002
124.70.62.170:443->172.20.92.191:60231,CSDNapp,237,91967,60,0.001998
121.36.68.44:443->172.20.92.191:62022,CSDNapp,1,596,596,0.006998
121.36.68.44:443->172.20.92.191:62022,CSDNapp,2,656,60,0.252895
121.36.68.44:443->172.20.92.191:62022,CSDNapp,3,716,60,0.002999
121.36.68.44:443->172.20.92.191:62022,CSDNapp,4,2164,1448,0.004
121.36.68.44:443->172.20.92.191:62022,CSDNapp,5,2218,54,0.004004
121.36.68.44:443->172.20.92.191:62022,CSDNapp,6,3666,1448,0.002997
121.36.68.44:443->172.20.92.191:62022,CSDNapp,7,4846,1180,0.012573
121.36.68.44:443->172.20.92.191:62022,CSDNapp,8,4900,54,0.003004
121.36.68.44:443->172.20.92.191:62022,CSDNapp,9,5047,147,0.037976
121.36.68.44:443->172.20.92.191:62022,CSDNapp,10,5200,153,0.003001
